timestamp,variable,value
1479238054.28016,air_carbon_dioxide,287
1479237736.881679,air_carbon_dioxide,288
1479237693.853088,air_carbon_dioxide,289
1479237662.767052,air_carbon_dioxide,290
1479237061.028261,air_carbon_dioxide,281
1479237054.044766,air_carbon_dioxide,284
1479236763.665408,air_carbon_dioxide,285
1479236756.674447,air_carbon_dioxide,286
1479236743.617813,air_carbon_dioxide,287
1479236141.906441,air_carbon_dioxide,282
1479236134.918723,air_carbon_dioxide,283
1479236125.912724,air_carbon_dioxide,284
1479236103.837677,air_carbon_dioxide,285
1479236085.814499,air_carbon_dioxide,286
1479236069.820905,air_carbon_dioxide,287
1479235468.104451,air_carbon_dioxide,284
1479235217.804281,air_carbon_dioxide,285
1479234963.486289,air_carbon_dioxide,286
1479234956.489009,air_carbon_dioxide,287
1479234355.677826,air_carbon_dioxide,283
1479233878.090114,air_carbon_dioxide,284
1479233799.024651,air_carbon_dioxide,285
1479233792.032633,air_carbon_dioxide,286
1479233785.04183,air_carbon_dioxide,288
1479233778.972731,air_carbon_dioxide,292
1479233773.574972,air_carbon_dioxide,301
1479233755.914675,air_carbon_dioxide,303
1479233748.927551,air_carbon_dioxide,304
1479233699.826572,air_carbon_dioxide,305
1479233555.64949,air_carbon_dioxide,306
1479233548.665883,air_carbon_dioxide,308
1479232946.924874,air_carbon_dioxide,298
1479232886.789816,air_carbon_dioxide,299
1479232879.79951,air_carbon_dioxide,301
1479232287.096002,air_carbon_dioxide,302
1479232231.000944,air_carbon_dioxide,303
1479231976.672752,air_carbon_dioxide,304
1479231814.469805,air_carbon_dioxide,305
1479231690.343585,air_carbon_dioxide,306
1479231485.104598,air_carbon_dioxide,307
1479231478.115697,air_carbon_dioxide,309
1479231422.031262,air_carbon_dioxide,310
1479231415.050702,air_carbon_dioxide,311
1479231358.964666,air_carbon_dioxide,312
1479231351.971978,air_carbon_dioxide,313
1479231345.899603,air_carbon_dioxide,314
1479231306.921309,air_carbon_dioxide,315
1479231167.704906,air_carbon_dioxide,316
1479231160.708645,air_carbon_dioxide,317
1479231126.687417,air_carbon_dioxide,318
1479231120.618391,air_carbon_dioxide,319
1479231111.60751,air_carbon_dioxide,320
1479231036.589326,air_carbon_dioxide,321
1479231030.511689,air_carbon_dioxide,322
1479230964.496163,air_carbon_dioxide,323
1479230922.380867,air_carbon_dioxide,324
1479230692.136087,air_carbon_dioxide,325
1479230685.156545,air_carbon_dioxide,328
1479230658.124987,air_carbon_dioxide,329
1479230629.0644,air_carbon_dioxide,330
1479230600.008301,air_carbon_dioxide,331
1479230581.979053,air_carbon_dioxide,332
1479230435.774675,air_carbon_dioxide,333
1479230428.785893,air_carbon_dioxide,336
1479230396.791451,air_carbon_dioxide,337
1479230336.649803,air_carbon_dioxide,338
1479230273.570202,air_carbon_dioxide,339
1479230144.479347,air_carbon_dioxide,340
1479230138.401884,air_carbon_dioxide,341
1479230126.451451,air_carbon_dioxide,343
1479230120.381784,air_carbon_dioxide,344
1479230063.386224,air_carbon_dioxide,345
1479230057.305993,air_carbon_dioxide,347
1479230048.297416,air_carbon_dioxide,348
1479229814.009043,air_carbon_dioxide,349
1479229807.022811,air_carbon_dioxide,350
1479229782.00945,air_carbon_dioxide,351
1479229761.97161,air_carbon_dioxide,352
1479229619.820178,air_carbon_dioxide,353
1479229612.834641,air_carbon_dioxide,354
1479229606.764063,air_carbon_dioxide,357
1479229554.721504,air_carbon_dioxide,358
1479229381.481795,air_carbon_dioxide,359
1479229342.501026,air_carbon_dioxide,360
1479229336.431531,air_carbon_dioxide,362
1479229324.481318,air_carbon_dioxide,363
1479229279.43041,air_carbon_dioxide,365
1479229255.332713,air_carbon_dioxide,366
1479229210.272289,air_carbon_dioxide,367
1479229203.282237,air_carbon_dioxide,370
1479229149.213296,air_carbon_dioxide,371
1479229142.230061,air_carbon_dioxide,374
1479229097.16706,air_carbon_dioxide,375
1479229061.130526,air_carbon_dioxide,376
1479229030.045742,air_carbon_dioxide,377
1479229023.060471,air_carbon_dioxide,379
1479229000.075768,air_carbon_dioxide,381
1479228952.998778,air_carbon_dioxide,382
1479228898.92844,air_carbon_dioxide,383
1479228835.841087,air_carbon_dioxide,384
1479228815.797306,air_carbon_dioxide,385
1479228806.782687,air_carbon_dioxide,386
1479228799.795578,air_carbon_dioxide,387
1479228747.759016,air_carbon_dioxide,388
1479228741.685576,air_carbon_dioxide,391
1479228693.685041,air_carbon_dioxide,392
1479228687.615735,air_carbon_dioxide,395
1479228565.499759,air_carbon_dioxide,396
1479228504.44477,air_carbon_dioxide,397
1479228187.040826,air_carbon_dioxide,398
1479228076.888289,air_carbon_dioxide,399
1479228015.831264,air_carbon_dioxide,400
1479227414.116103,air_carbon_dioxide,320
1479226813.3043,air_carbon_dioxide,304
1479226806.314787,air_carbon_dioxide,305
1479226799.327281,air_carbon_dioxide,306
1479226714.18111,air_carbon_dioxide,307
1479226705.16689,air_carbon_dioxide,309
1479226373.763094,air_carbon_dioxide,310
1479226312.711586,air_carbon_dioxide,311
1479226227.561783,air_carbon_dioxide,312
1479226220.57772,air_carbon_dioxide,314
1479226193.540122,air_carbon_dioxide,316
1479225713.917764,air_carbon_dioxide,317
1479225591.80613,air_carbon_dioxide,319
1479225584.816062,air_carbon_dioxide,321
1479225569.735998,air_carbon_dioxide,322
1479225562.750762,air_carbon_dioxide,324
1479225544.729376,air_carbon_dioxide,325
1479224943.001072,air_carbon_dioxide,322
1479224933.989664,air_carbon_dioxide,323
1479224816.851529,air_carbon_dioxide,325
1479224809.86119,air_carbon_dioxide,326
1479224767.749882,air_carbon_dioxide,327
1479224760.766365,air_carbon_dioxide,328
1479224704.667815,air_carbon_dioxide,329
1479224427.350923,air_carbon_dioxide,330
1479224420.363922,air_carbon_dioxide,331
1479224186.072783,air_carbon_dioxide,333
1479223825.630354,air_carbon_dioxide,334
1479223818.647536,air_carbon_dioxide,337
1479223686.420896,air_carbon_dioxide,338
1479223226.851519,air_carbon_dioxide,339
1479223034.686786,air_carbon_dioxide,340
1479223023.6488,air_carbon_dioxide,341
1479222564.071157,air_carbon_dioxide,342
1479222557.084794,air_carbon_dioxide,344
1479222455.946758,air_carbon_dioxide,346
1479222444.912769,air_carbon_dioxide,347
1479222417.878788,air_carbon_dioxide,348
1479222259.717534,air_carbon_dioxide,349
1479222136.506001,air_carbon_dioxide,350
1479222111.49821,air_carbon_dioxide,351
1479222104.507663,air_carbon_dioxide,352
1479222088.510361,air_carbon_dioxide,353
1479222068.459358,air_carbon_dioxide,354
1479221908.288927,air_carbon_dioxide,355
1479221728.074989,air_carbon_dioxide,356
1479221676.947638,air_carbon_dioxide,357
1479221669.95883,air_carbon_dioxide,358
1479221417.655885,air_carbon_dioxide,359
1479221365.6176,air_carbon_dioxide,360
1479221199.363948,air_carbon_dioxide,361
1479221192.383602,air_carbon_dioxide,364
1479221109.257587,air_carbon_dioxide,365
1479220870.010611,air_carbon_dioxide,366
1479220784.860635,air_carbon_dioxide,367
1479220646.756458,air_carbon_dioxide,368
1479220640.687002,air_carbon_dioxide,371
1479220606.660813,air_carbon_dioxide,372
1479220599.682798,air_carbon_dioxide,373
1479220583.675911,air_carbon_dioxide,374
1479220577.604045,air_carbon_dioxide,376
1479219975.90119,air_carbon_dioxide,369
1479219878.795394,air_carbon_dioxide,370
1479219871.810101,air_carbon_dioxide,373
1479219865.736397,air_carbon_dioxide,376
1479219264.026776,air_carbon_dioxide,360
1479219257.041539,air_carbon_dioxide,361
1479219227.984534,air_carbon_dioxide,362
1479218626.284046,air_carbon_dioxide,327
1479218619.288941,air_carbon_dioxide,331
1479218588.213157,air_carbon_dioxide,332
1479218581.226303,air_carbon_dioxide,333
1479217979.509501,air_carbon_dioxide,314
1479217968.471798,air_carbon_dioxide,315
1479217961.485366,air_carbon_dioxide,316
1479217360.686867,air_carbon_dioxide,306
1479217353.702073,air_carbon_dioxide,309
1479217328.692974,air_carbon_dioxide,310
1479217317.652042,air_carbon_dioxide,311
1479216715.936264,air_carbon_dioxide,304
1479216693.865937,air_carbon_dioxide,305
1479216686.875107,air_carbon_dioxide,306
1479216668.850495,air_carbon_dioxide,308
1479216067.130638,air_carbon_dioxide,301
1479216031.090301,air_carbon_dioxide,302
1479216011.038111,air_carbon_dioxide,303
1479216004.055585,air_carbon_dioxide,304
1479215997.061636,air_carbon_dioxide,307
1479215986.027691,air_carbon_dioxide,308
1479215979.04555,air_carbon_dioxide,309
1479215378.247128,air_carbon_dioxide,291
1479215362.245631,air_carbon_dioxide,292
1479215353.240316,air_carbon_dioxide,293
1479215312.227358,air_carbon_dioxide,294
1479215294.20384,air_carbon_dioxide,295
1479215288.135489,air_carbon_dioxide,297
1479214686.441458,air_carbon_dioxide,286
1479214522.212808,air_carbon_dioxide,287
1479214483.22968,air_carbon_dioxide,288
1479214477.160659,air_carbon_dioxide,291
1479213875.458637,air_carbon_dioxide,283
1479213868.476684,air_carbon_dioxide,284
1479213266.755118,air_carbon_dioxide,282
1479212665.959994,air_carbon_dioxide,279
1479212374.659049,air_carbon_dioxide,280
1479211933.137087,air_carbon_dioxide,281
1479211900.030896,air_carbon_dioxide,282
1479211824.997768,air_carbon_dioxide,283
1479211428.517377,air_carbon_dioxide,284
1479211422.445813,air_carbon_dioxide,286
1479211406.453524,air_carbon_dioxide,287
1479211399.466073,air_carbon_dioxide,290
1479210797.75571,air_carbon_dioxide,277
1479210791.684751,air_carbon_dioxide,281
1479210680.622173,air_carbon_dioxide,282
1479210660.574474,air_carbon_dioxide,283
1479210651.567777,air_carbon_dioxide,284
1479210595.476578,air_carbon_dioxide,285
1479210588.485831,air_carbon_dioxide,286
1479209986.765889,air_carbon_dioxide,269
1479209980.696666,air_carbon_dioxide,272
1479209944.649286,air_carbon_dioxide,273
1479209926.623062,air_carbon_dioxide,275
1479209324.910155,air_carbon_dioxide,263
1479208723.190824,air_carbon_dioxide,255
1479208705.173092,air_carbon_dioxide,256
1479208698.180599,air_carbon_dioxide,257
1479208678.141121,air_carbon_dioxide,258
1479208671.149481,air_carbon_dioxide,259
1479208070.363776,air_carbon_dioxide,245
1479207468.642946,air_carbon_dioxide,235
1479207461.661245,air_carbon_dioxide,240
1479206859.931692,air_carbon_dioxide,233
1479206826.831879,air_carbon_dioxide,234
1479206778.841015,air_carbon_dioxide,235
1479206457.384741,air_carbon_dioxide,236
1479206443.412493,air_carbon_dioxide,237
1479206021.918507,air_carbon_dioxide,238
1479205787.631122,air_carbon_dioxide,239
1479205781.552887,air_carbon_dioxide,241
1479205774.566138,air_carbon_dioxide,242
1479205767.579508,air_carbon_dioxide,244
1479205589.379971,air_carbon_dioxide,245
1479205475.168437,air_carbon_dioxide,246
1479205468.181148,air_carbon_dioxide,247
1479205369.057011,air_carbon_dioxide,248
1479205308.010656,air_carbon_dioxide,249
1479205273.992036,air_carbon_dioxide,250
1479205267.916533,air_carbon_dioxide,251
1479205260.927443,air_carbon_dioxide,252
1479205161.808369,air_carbon_dioxide,253
1479205150.770623,air_carbon_dioxide,254
1479205143.780731,air_carbon_dioxide,256
1479205091.734229,air_carbon_dioxide,257
1479205024.615818,air_carbon_dioxide,258
1479204422.905169,air_carbon_dioxide,253
1479204413.894615,air_carbon_dioxide,254
1479204379.878549,air_carbon_dioxide,255
1479204294.723192,air_carbon_dioxide,256
1479204287.733877,air_carbon_dioxide,257
1479204280.746281,air_carbon_dioxide,258
1479204163.611646,air_carbon_dioxide,259
1479204156.619927,air_carbon_dioxide,260
1479204150.545434,air_carbon_dioxide,261
1479204116.52813,air_carbon_dioxide,262
1479204069.451263,air_carbon_dioxide,263
1479203792.132528,air_carbon_dioxide,264
1479203785.148346,air_carbon_dioxide,268
1479203778.153478,air_carbon_dioxide,270
1479203772.084118,air_carbon_dioxide,271
1479203170.367738,air_carbon_dioxide,259
1479203163.387364,air_carbon_dioxide,262
1479202922.106165,air_carbon_dioxide,263
1479202804.955436,air_carbon_dioxide,264
1479202775.895932,air_carbon_dioxide,266
1479202735.805697,air_carbon_dioxide,267
1479202584.63355,air_carbon_dioxide,268
1479202577.647122,air_carbon_dioxide,271
1479202546.563935,air_carbon_dioxide,272
1479202469.516159,air_carbon_dioxide,273
1479202433.480938,air_carbon_dioxide,275
1479202422.437864,air_carbon_dioxide,276
1479202415.447567,air_carbon_dioxide,277
1479202386.390786,air_carbon_dioxide,278
1479201784.665375,air_carbon_dioxide,265
1479201609.411327,air_carbon_dioxide,266
1479201269.023096,air_carbon_dioxide,267
1479201262.029253,air_carbon_dioxide,270
1479201128.885832,air_carbon_dioxide,271
1479201083.834876,air_carbon_dioxide,272
1479201077.762189,air_carbon_dioxide,273
1479200867.583308,air_carbon_dioxide,274
1479200266.774122,air_carbon_dioxide,259
1479200259.785373,air_carbon_dioxide,261
1479200115.607818,air_carbon_dioxide,262
1479200108.628997,air_carbon_dioxide,263
1479200097.588654,air_carbon_dioxide,264
1479200090.597408,air_carbon_dioxide,265
1479199488.888234,air_carbon_dioxide,259
1479199482.812194,air_carbon_dioxide,260
1479199443.822445,air_carbon_dioxide,261
1479199437.756955,air_carbon_dioxide,263
1479199295.606462,air_carbon_dioxide,266
1479199270.595227,air_carbon_dioxide,267
1479199263.603445,air_carbon_dioxide,271
1479199257.533748,air_carbon_dioxide,273
1479198655.81437,air_carbon_dioxide,260
1479198648.835539,air_carbon_dioxide,262
1479198626.760018,air_carbon_dioxide,263
1479198619.776604,air_carbon_dioxide,264
1479198612.791388,air_carbon_dioxide,265
1479198576.737947,air_carbon_dioxide,266
1479197975.014247,air_carbon_dioxide,263
1479197968.942358,air_carbon_dioxide,264
1479197954.965972,air_carbon_dioxide,265
1479197869.817443,air_carbon_dioxide,267
1479197862.836283,air_carbon_dioxide,269
1479197855.842975,air_carbon_dioxide,270
1479197848.851725,air_carbon_dioxide,271
1479197842.787188,air_carbon_dioxide,273
1479197241.072488,air_carbon_dioxide,266
1479197232.05708,air_carbon_dioxide,267
1479197225.073674,air_carbon_dioxide,268
1479197218.092736,air_carbon_dioxide,270
1479197212.013611,air_carbon_dioxide,272
1479197159.975717,air_carbon_dioxide,273
1479197152.982084,air_carbon_dioxide,274
1479197107.931226,air_carbon_dioxide,275
1479197067.83311,air_carbon_dioxide,276
1479197060.843793,air_carbon_dioxide,278
1479196977.722386,air_carbon_dioxide,279
1479196945.731806,air_carbon_dioxide,280
1479196932.668873,air_carbon_dioxide,281
1479196925.680665,air_carbon_dioxide,282
1479196911.710382,air_carbon_dioxide,283
1479196875.66597,air_carbon_dioxide,284
1479196866.656162,air_carbon_dioxide,285
1479196860.582911,air_carbon_dioxide,286
1479196839.621482,air_carbon_dioxide,287
1479196833.549163,air_carbon_dioxide,288
1479196812.590763,air_carbon_dioxide,289
1479196211.779528,air_carbon_dioxide,286
1479196069.624628,air_carbon_dioxide,288
1479196062.638868,air_carbon_dioxide,289
1479195974.557407,air_carbon_dioxide,290
1479195902.458742,air_carbon_dioxide,291
1479195891.430834,air_carbon_dioxide,292
1479195884.435271,air_carbon_dioxide,295
1479195283.629945,air_carbon_dioxide,289
1479195267.633848,air_carbon_dioxide,290
1479195197.570839,air_carbon_dioxide,291
1479195190.588139,air_carbon_dioxide,293
1479194589.777787,air_carbon_dioxide,288
1479194382.515654,air_carbon_dioxide,289
1479194375.534285,air_carbon_dioxide,290
1479194247.360144,air_carbon_dioxide,291
1479194240.373794,air_carbon_dioxide,293
1479193949.990749,air_carbon_dioxide,294
1479193510.472349,air_carbon_dioxide,295
1479193503.482079,air_carbon_dioxide,297
1479193442.42268,air_carbon_dioxide,298
1479193404.367005,air_carbon_dioxide,299
1479192802.638836,air_carbon_dioxide,297
1479192796.568238,air_carbon_dioxide,298
1479192730.552079,air_carbon_dioxide,300
1479192672.436737,air_carbon_dioxide,301
1479192404.125588,air_carbon_dioxide,302
1479192288.992749,air_carbon_dioxide,303
1479192273.911984,air_carbon_dioxide,304
1479192232.900504,air_carbon_dioxide,305
1479192185.822769,air_carbon_dioxide,306
1479192169.820692,air_carbon_dioxide,307
1479191996.585031,air_carbon_dioxide,308
1479191394.864534,air_carbon_dioxide,306
1479191320.755588,air_carbon_dioxide,307
1479191120.481841,air_carbon_dioxide,308
1479190924.258229,air_carbon_dioxide,309
1479190917.275557,air_carbon_dioxide,310
1479190910.283938,air_carbon_dioxide,311
1479190309.419627,air_carbon_dioxide,305
1479190302.433298,air_carbon_dioxide,306
1479189949.038887,air_carbon_dioxide,307
1479189890.927996,air_carbon_dioxide,308
1479189831.89032,air_carbon_dioxide,309
1479189825.821803,air_carbon_dioxide,310
1479189800.806583,air_carbon_dioxide,311
1479189773.771624,air_carbon_dioxide,312
1479189759.805559,air_carbon_dioxide,313
1479189753.729599,air_carbon_dioxide,314
1479189739.751137,air_carbon_dioxide,315
1479189138.041973,air_carbon_dioxide,306
1479189131.971248,air_carbon_dioxide,307
1479188939.796288,air_carbon_dioxide,309
1479188933.725049,air_carbon_dioxide,310
1479188332.004289,air_carbon_dioxide,302
1479188325.024851,air_carbon_dioxide,303
1479187944.53685,air_carbon_dioxide,304
1479187865.463222,air_carbon_dioxide,305
1479187852.398982,air_carbon_dioxide,307
1479187250.678311,air_carbon_dioxide,303
1479187243.698448,air_carbon_dioxide,304
1479187236.704444,air_carbon_dioxide,305
1479187214.640016,air_carbon_dioxide,306
1479187207.647482,air_carbon_dioxide,308
1479186605.928945,air_carbon_dioxide,306
1479186479.767218,air_carbon_dioxide,307
1479186473.697444,air_carbon_dioxide,308
1479185871.962647,air_carbon_dioxide,302
1479185860.926799,air_carbon_dioxide,303
1479185846.952199,air_carbon_dioxide,304
1479185245.238695,air_carbon_dioxide,292
1479185207.159503,air_carbon_dioxide,293
1479185133.051155,air_carbon_dioxide,294
1479185126.062892,air_carbon_dioxide,296
1479185119.072941,air_carbon_dioxide,297
1479185113.003546,air_carbon_dioxide,298
1479184511.275752,air_carbon_dioxide,283
1479184504.285414,air_carbon_dioxide,284
1479184383.094276,air_carbon_dioxide,285
1479183781.370693,air_carbon_dioxide,280
1479183774.381333,air_carbon_dioxide,281
1479183754.600171,air_carbon_dioxide,282
1479183684.272181,air_carbon_dioxide,283
1479183677.288382,air_carbon_dioxide,288
1479183671.211347,air_carbon_dioxide,290
1479183069.481003,air_carbon_dioxide,277
1479183062.494416,air_carbon_dioxide,279
1479182916.289797,air_carbon_dioxide,280
1479182672.98269,air_carbon_dioxide,281
1479182269.496883,air_carbon_dioxide,282
1479182253.492791,air_carbon_dioxide,283
1479182197.399751,air_carbon_dioxide,284
1479182190.418186,air_carbon_dioxide,285
1479182184.343694,air_carbon_dioxide,286
1479182017.169421,air_carbon_dioxide,287
1479181415.419168,air_carbon_dioxide,280
1479181393.352504,air_carbon_dioxide,281
1479181386.362138,air_carbon_dioxide,283
1479181323.295515,air_carbon_dioxide,284
1479180721.536986,air_carbon_dioxide,275
1479180703.517592,air_carbon_dioxide,276
1479180672.432309,air_carbon_dioxide,277
1479180070.671098,air_carbon_dioxide,271
1479180034.627466,air_carbon_dioxide,272
1479180027.642216,air_carbon_dioxide,273
1479179699.183081,air_carbon_dioxide,274
1479179654.12127,air_carbon_dioxide,275
1479179616.051949,air_carbon_dioxide,276
1479179582.027114,air_carbon_dioxide,277
1479178980.269388,air_carbon_dioxide,272
1479178890.165478,air_carbon_dioxide,273
1479178883.173818,air_carbon_dioxide,275
1479178814.025917,air_carbon_dioxide,276
1479178802.076013,air_carbon_dioxide,277
1479178201.250868,air_carbon_dioxide,269
1479178147.183961,air_carbon_dioxide,270
1479178115.184606,air_carbon_dioxide,271
1479178090.172891,air_carbon_dioxide,272
1479177489.354905,air_carbon_dioxide,267
1479176887.619805,air_carbon_dioxide,262
1479176880.629813,air_carbon_dioxide,265
1479176869.594285,air_carbon_dioxide,266
1479176862.611754,air_carbon_dioxide,267
1479176260.864168,air_carbon_dioxide,259
1479176254.790075,air_carbon_dioxide,260
1479176247.805848,air_carbon_dioxide,262
1479176236.768924,air_carbon_dioxide,264
1479175635.032712,air_carbon_dioxide,251
1479175628.045899,air_carbon_dioxide,252
1479175202.484214,air_carbon_dioxide,253
1479175195.498033,air_carbon_dioxide,254
1479175166.437411,air_carbon_dioxide,255
1479175157.431257,air_carbon_dioxide,256
1479175150.435525,air_carbon_dioxide,258
1479175143.447692,air_carbon_dioxide,259
1479174542.620552,air_carbon_dioxide,252
1479174413.511494,air_carbon_dioxide,254
1479174395.489941,air_carbon_dioxide,255
1479174314.395525,air_carbon_dioxide,256
1479174069.056834,air_carbon_dioxide,257
1479173683.58737,air_carbon_dioxide,258
1479173677.518015,air_carbon_dioxide,259
1479173310.072234,air_carbon_dioxide,260
1479173287.089567,air_carbon_dioxide,261
1479173136.828628,air_carbon_dioxide,262
1479173129.845936,air_carbon_dioxide,263
1479173113.843938,air_carbon_dioxide,264
1479172512.038615,air_carbon_dioxide,260
1479172505.047409,air_carbon_dioxide,262
1479172250.70417,air_carbon_dioxide,263
1479172202.700338,air_carbon_dioxide,264
1479171601.868986,air_carbon_dioxide,260
1479171594.885202,air_carbon_dioxide,262
1479171549.81852,air_carbon_dioxide,263
1479171326.556045,air_carbon_dioxide,264
1479171256.478423,air_carbon_dioxide,265
1479171241.393778,air_carbon_dioxide,266
1479171209.396364,air_carbon_dioxide,267
1479171094.275952,air_carbon_dioxide,268
1479171022.18163,air_carbon_dioxide,269
1479171016.112262,air_carbon_dioxide,271
1479170984.113479,air_carbon_dioxide,272
1479170966.086028,air_carbon_dioxide,273
1479170959.102369,air_carbon_dioxide,274
1479170358.270474,air_carbon_dioxide,270
1479169826.596024,air_carbon_dioxide,271
1479169583.274073,air_carbon_dioxide,272
1479169542.268517,air_carbon_dioxide,273
1479169461.166487,air_carbon_dioxide,274
1479169454.170639,air_carbon_dioxide,275
1479169432.104951,air_carbon_dioxide,276
1479169425.109272,air_carbon_dioxide,277
1479168823.359412,air_carbon_dioxide,271
1479168704.193493,air_carbon_dioxide,272
1479168697.201278,air_carbon_dioxide,273
1479168691.129044,air_carbon_dioxide,274
1479168478.892579,air_carbon_dioxide,275
1479168471.904205,air_carbon_dioxide,276
1479168321.647896,air_carbon_dioxide,277
1479167755.935529,air_carbon_dioxide,278
